name,moref,parent_host,mac_address,link_status,speed,duplex,driver,firmware,pci_address,notes
vmnic6,nic-host-1019-6,host-1019,00:50:56:cd:2e:4e,Up,10000,Full,vmxnet3,1.5.3,0000:77:00.6,NIC 7 for host HQ-A-ESX-03-05
vmnic7,nic-host-1019-7,host-1019,00:50:56:ae:50:56,Up,10000,Full,vmxnet3,1.8.4,0000:34:00.7,NIC 8 for host HQ-A-ESX-03-05
vmnic0,nic-host-1020-0,host-1020,00:50:56:77:77:e6,Up,25000,Full,vmxnet3,1.5.7,0000:03:00.0,NIC 1 for host HQ-A-ESX-03-06
vmnic1,nic-host-1020-1,host-1020,00:50:56:1d:b6:96,Up,25000,Full,vmxnet3,1.7.4,0000:42:00.1,NIC 2 for host HQ-A-ESX-03-06
vmnic2,nic-host-1020-2,host-1020,00:50:56:a2:6a:65,Up,40000,Full,vmxnet3,1.1.2,0000:44:00.2,NIC 3 for host HQ-A-ESX-03-06
vmnic3,nic-host-1020-3,host-1020,00:50:56:e5:1f:44,Up,40000,Full,vmxnet3,1.3.9,0000:84:00.3,NIC 4 for host HQ-A-ESX-03-06
vmnic4,nic-host-1020-4,host-1020,00:50:56:84:48:cd,Up,10000,Full,vmxnet3,1.7.8,0000:43:00.4,NIC 5 for host HQ-A-ESX-03-06
vmnic5,nic-host-1020-5,host-1020,00:50:56:a3:c3:70,Up,10000,Full,vmxnet3,1.6.2,0000:18:00.5,NIC 6 for host HQ-A-ESX-03-06
vmnic6,nic-host-1020-6,host-1020,00:50:56:6c:7f:d0,Up,25000,Full,vmxnet3,1.7.9,0000:03:00.6,NIC 7 for host HQ-A-ESX-03-06
vmnic7,nic-host-1020-7,host-1020,00:50:56:47:95:2c,Up,40000,Full,vmxnet3,1.3.3,0000:13:00.7,NIC 8 for host HQ-A-ESX-03-06
vmnic0,nic-host-1021-0,host-1021,00:50:56:40:a9:5d,Up,40000,Full,vmxnet3,1.3.8,0000:82:00.0,NIC 1 for host HQ-A-ESX-03-07
vmnic1,nic-host-1021-1,host-1021,00:50:56:1e:1b:08,Up,10000,Full,vmxnet3,1.9.5,0000:54:00.1,NIC 2 for host HQ-A-ESX-03-07
vmnic2,nic-host-1021-2,host-1021,00:50:56:80:57:5b,Up,10000,Full,vmxnet3,1.1.2,0000:68:00.2,NIC 3 for host HQ-A-ESX-03-07
vmnic3,nic-host-1021-3,host-1021,00:50:56:0d:7e:ba,Up,10000,Full,vmxnet3,1.3.0,0000:39:00.3,NIC 4 for host HQ-A-ESX-03-07
vmnic4,nic-host-1021-4,host-1021,00:50:56:cb:e1:16,Up,10000,Full,vmxnet3,1.1.6,0000:11:00.4,NIC 5 for host HQ-A-ESX-03-07
vmnic5,nic-host-1021-5,host-1021,00:50:56:8a:fd:ba,Up,25000,Full,vmxnet3,1.3.3,0000:19:00.5,NIC 6 for host HQ-A-ESX-03-07
vmnic6,nic-host-1021-6,host-1021,00:50:56:6c:1c:98,Up,25000,Full,vmxnet3,1.7.1,0000:10:00.6,NIC 7 for host HQ-A-ESX-03-07
vmnic7,nic-host-1021-7,host-1021,00:50:56:6d:f7:46,Up,10000,Full,vmxnet3,1.9.1,0000:55:00.7,NIC 8 for host HQ-A-ESX-03-07
vmnic0,nic-host-1022-0,host-1022,00:50:56:3b:4e:f8,Up,40000,Full,vmxnet3,1.7.2,0000:31:00.0,NIC 1 for host HQ-A-ESX-03-08
vmnic1,nic-host-1022-1,host-1022,00:50:56:ce:cc:d8,Up,10000,Full,vmxnet3,1.4.2,0000:30:00.1,NIC 2 for host HQ-A-ESX-03-08
vmnic2,nic-host-1022-2,host-1022,00:50:56:cb:ce:d0,Up,40000,Full,vmxnet3,1.8.7,0000:41:00.2,NIC 3 for host HQ-A-ESX-03-08
vmnic3,nic-host-1022-3,host-1022,00:50:56:84:09:86,Up,10000,Full,vmxnet3,1.4.1,0000:99:00.3,NIC 4 for host HQ-A-ESX-03-08
vmnic4,nic-host-1022-4,host-1022,00:50:56:a6:cb:ff,Up,40000,Full,vmxnet3,1.7.3,0000:39:00.4,NIC 5 for host HQ-A-ESX-03-08
vmnic5,nic-host-1022-5,host-1022,00:50:56:c4:f6:09,Up,40000,Full,vmxnet3,1.4.1,0000:02:00.5,NIC 6 for host HQ-A-ESX-03-08
vmnic6,nic-host-1022-6,host-1022,00:50:56:74:94:9d,Up,10000,Full,vmxnet3,1.6.7,0000:61:00.6,NIC 7 for host HQ-A-ESX-03-08
vmnic7,nic-host-1022-7,host-1022,00:50:56:bf:18:73,Up,10000,Full,vmxnet3,1.9.8,0000:97:00.7,NIC 8 for host HQ-A-ESX-03-08
vmnic0,nic-host-1023-0,host-1023,00:50:56:38:2e:b5,Up,10000,Full,vmxnet3,1.4.7,0000:01:00.0,NIC 1 for host HQ-A-ESX-03-09
vmnic1,nic-host-1023-1,host-1023,00:50:56:07:95:7c,Up,40000,Full,vmxnet3,1.5.0,0000:35:00.1,NIC 2 for host HQ-A-ESX-03-09
vmnic2,nic-host-1023-2,host-1023,00:50:56:56:fb:5d,Up,25000,Full,vmxnet3,1.1.1,0000:04:00.2,NIC 3 for host HQ-A-ESX-03-09
vmnic3,nic-host-1023-3,host-1023,00:50:56:c2:63:17,Up,10000,Full,vmxnet3,1.2.0,0000:99:00.3,NIC 4 for host HQ-A-ESX-03-09
vmnic4,nic-host-1023-4,host-1023,00:50:56:4c:74:df,Up,40000,Full,vmxnet3,1.7.0,0000:78:00.4,NIC 5 for host HQ-A-ESX-03-09
vmnic5,nic-host-1023-5,host-1023,00:50:56:4d:6b:9c,Up,10000,Full,vmxnet3,1.7.2,0000:91:00.5,NIC 6 for host HQ-A-ESX-03-09
vmnic6,nic-host-1023-6,host-1023,00:50:56:86:29:ed,Up,10000,Full,vmxnet3,1.2.9,0000:10:00.6,NIC 7 for host HQ-A-ESX-03-09
vmnic7,nic-host-1023-7,host-1023,00:50:56:65:17:9a,Up,40000,Full,vmxnet3,1.1.0,0000:35:00.7,NIC 8 for host HQ-A-ESX-03-09
vmnic0,nic-host-1024-0,host-1024,00:50:56:7f:56:b6,Up,40000,Full,vmxnet3,1.9.5,0000:51:00.0,NIC 1 for host HQ-A-ESX-03-10
vmnic1,nic-host-1024-1,host-1024,00:50:56:68:af:68,Up,10000,Full,vmxnet3,1.6.9,0000:72:00.1,NIC 2 for host HQ-A-ESX-03-10
vmnic2,nic-host-1024-2,host-1024,00:50:56:42:3a:6f,Up,40000,Full,vmxnet3,1.1.4,0000:90:00.2,NIC 3 for host HQ-A-ESX-03-10
vmnic3,nic-host-1024-3,host-1024,00:50:56:51:4f:9c,Up,25000,Full,vmxnet3,1.1.4,0000:41:00.3,NIC 4 for host HQ-A-ESX-03-10
vmnic4,nic-host-1024-4,host-1024,00:50:56:b2:44:37,Up,10000,Full,vmxnet3,1.9.7,0000:37:00.4,NIC 5 for host HQ-A-ESX-03-10
vmnic5,nic-host-1024-5,host-1024,00:50:56:70:62:9c,Up,40000,Full,vmxnet3,1.5.6,0000:38:00.5,NIC 6 for host HQ-A-ESX-03-10
vmnic6,nic-host-1024-6,host-1024,00:50:56:3c:8a:2f,Up,40000,Full,vmxnet3,1.7.3,0000:03:00.6,NIC 7 for host HQ-A-ESX-03-10
vmnic7,nic-host-1024-7,host-1024,00:50:56:6c:09:dd,Up,25000,Full,vmxnet3,1.6.1,0000:92:00.7,NIC 8 for host HQ-A-ESX-03-10
vmnic0,nic-host-1025-0,host-1025,00:50:56:93:50:f3,Up,10000,Full,vmxnet3,1.4.5,0000:51:00.0,NIC 1 for host HQ-A-ESX-03-11
vmnic1,nic-host-1025-1,host-1025,00:50:56:d8:4c:75,Up,40000,Full,vmxnet3,1.6.1,0000:59:00.1,NIC 2 for host HQ-A-ESX-03-11
vmnic2,nic-host-1025-2,host-1025,00:50:56:64:31:32,Up,40000,Full,vmxnet3,1.7.1,0000:06:00.2,NIC 3 for host HQ-A-ESX-03-11
vmnic3,nic-host-1025-3,host-1025,00:50:56:63:55:b0,Up,40000,Full,vmxnet3,1.7.7,0000:07:00.3,NIC 4 for host HQ-A-ESX-03-11
vmnic4,nic-host-1025-4,host-1025,00:50:56:78:0a:13,Up,25000,Full,vmxnet3,1.9.9,0000:67:00.4,NIC 5 for host HQ-A-ESX-03-11
vmnic5,nic-host-1025-5,host-1025,00:50:56:dd:d9:e5,Up,10000,Full,vmxnet3,1.6.6,0000:14:00.5,NIC 6 for host HQ-A-ESX-03-11
vmnic6,nic-host-1025-6,host-1025,00:50:56:9e:88:dd,Up,40000,Full,vmxnet3,1.3.0,0000:50:00.6,NIC 7 for host HQ-A-ESX-03-11
vmnic7,nic-host-1025-7,host-1025,00:50:56:33:9e:20,Up,40000,Full,vmxnet3,1.2.9,0000:84:00.7,NIC 8 for host HQ-A-ESX-03-11
vmnic0,nic-host-1026-0,host-1026,00:50:56:a5:ce:ae,Up,40000,Full,vmxnet3,1.8.7,0000:51:00.0,NIC 1 for host HQ-A-ESX-04-01
vmnic1,nic-host-1026-1,host-1026,00:50:56:d0:ac:1b,Up,25000,Full,vmxnet3,1.9.8,0000:88:00.1,NIC 2 for host HQ-A-ESX-04-01
vmnic2,nic-host-1026-2,host-1026,00:50:56:41:cb:76,Up,10000,Full,vmxnet3,1.4.4,0000:69:00.2,NIC 3 for host HQ-A-ESX-04-01
vmnic3,nic-host-1026-3,host-1026,00:50:56:64:26:cf,Up,40000,Full,vmxnet3,1.5.4,0000:64:00.3,NIC 4 for host HQ-A-ESX-04-01
vmnic4,nic-host-1026-4,host-1026,00:50:56:c3:cb:c3,Up,40000,Full,vmxnet3,1.8.7,0000:95:00.4,NIC 5 for host HQ-A-ESX-04-01
vmnic5,nic-host-1026-5,host-1026,00:50:56:0f:33:c1,Up,25000,Full,vmxnet3,1.2.7,0000:22:00.5,NIC 6 for host HQ-A-ESX-04-01
vmnic6,nic-host-1026-6,host-1026,00:50:56:69:f6:ba,Up,10000,Full,vmxnet3,1.7.9,0000:73:00.6,NIC 7 for host HQ-A-ESX-04-01
vmnic7,nic-host-1026-7,host-1026,00:50:56:ac:81:0e,Up,25000,Full,vmxnet3,1.2.1,0000:91:00.7,NIC 8 for host HQ-A-ESX-04-01
vmnic0,nic-host-1027-0,host-1027,00:50:56:04:6f:09,Up,40000,Full,vmxnet3,1.1.3,0000:33:00.0,NIC 1 for host HQ-A-ESX-04-02
vmnic1,nic-host-1027-1,host-1027,00:50:56:6b:2e:e4,Up,25000,Full,vmxnet3,1.9.7,0000:52:00.1,NIC 2 for host HQ-A-ESX-04-02
vmnic2,nic-host-1027-2,host-1027,00:50:56:86:2b:72,Up,40000,Full,vmxnet3,1.1.1,0000:78:00.2,NIC 3 for host HQ-A-ESX-04-02
vmnic3,nic-host-1027-3,host-1027,00:50:56:7d:f4:07,Up,25000,Full,vmxnet3,1.1.5,0000:61:00.3,NIC 4 for host HQ-A-ESX-04-02
vmnic4,nic-host-1027-4,host-1027,00:50:56:6a:09:3d,Up,25000,Full,vmxnet3,1.9.1,0000:53:00.4,NIC 5 for host HQ-A-ESX-04-02
vmnic5,nic-host-1027-5,host-1027,00:50:56:57:dc:e5,Down,40000,Full,vmxnet3,1.2.5,0000:84:00.5,NIC 6 for host HQ-A-ESX-04-02
vmnic6,nic-host-1027-6,host-1027,00:50:56:a0:0d:ed,Up,40000,Full,vmxnet3,1.4.0,0000:66:00.6,NIC 7 for host HQ-A-ESX-04-02
vmnic7,nic-host-1027-7,host-1027,00:50:56:15:31:f0,Up,10000,Full,vmxnet3,1.4.2,0000:13:00.7,NIC 8 for host HQ-A-ESX-04-02
vmnic0,nic-host-1028-0,host-1028,00:50:56:71:c5:36,Up,10000,Full,vmxnet3,1.7.7,0000:48:00.0,NIC 1 for host HQ-A-ESX-04-03
vmnic1,nic-host-1028-1,host-1028,00:50:56:79:51:a9,Up,10000,Full,vmxnet3,1.4.2,0000:34:00.1,NIC 2 for host HQ-A-ESX-04-03
vmnic2,nic-host-1028-2,host-1028,00:50:56:1b:28:5c,Up,25000,Full,vmxnet3,1.2.6,0000:37:00.2,NIC 3 for host HQ-A-ESX-04-03
vmnic3,nic-host-1028-3,host-1028,00:50:56:8d:65:30,Up,10000,Full,vmxnet3,1.9.9,0000:40:00.3,NIC 4 for host HQ-A-ESX-04-03
vmnic4,nic-host-1028-4,host-1028,00:50:56:68:30:e0,Up,25000,Full,vmxnet3,1.8.7,0000:48:00.4,NIC 5 for host HQ-A-ESX-04-03
vmnic5,nic-host-1028-5,host-1028,00:50:56:03:e2:65,Up,40000,Full,vmxnet3,1.7.8,0000:96:00.5,NIC 6 for host HQ-A-ESX-04-03
vmnic6,nic-host-1028-6,host-1028,00:50:56:77:21:e0,Up,25000,Full,vmxnet3,1.6.0,0000:93:00.6,NIC 7 for host HQ-A-ESX-04-03
vmnic7,nic-host-1028-7,host-1028,00:50:56:ee:87:e6,Up,25000,Full,vmxnet3,1.3.2,0000:58:00.7,NIC 8 for host HQ-A-ESX-04-03
vmnic0,nic-host-1029-0,host-1029,00:50:56:f4:c3:c2,Up,25000,Full,vmxnet3,1.5.4,0000:25:00.0,NIC 1 for host HQ-A-ESX-04-04
vmnic1,nic-host-1029-1,host-1029,00:50:56:55:7d:0e,Up,25000,Full,vmxnet3,1.3.1,0000:39:00.1,NIC 2 for host HQ-A-ESX-04-04
vmnic2,nic-host-1029-2,host-1029,00:50:56:9b:0f:5e,Up,10000,Full,vmxnet3,1.2.7,0000:43:00.2,NIC 3 for host HQ-A-ESX-04-04
vmnic3,nic-host-1029-3,host-1029,00:50:56:e8:f0:56,Up,40000,Full,vmxnet3,1.8.4,0000:79:00.3,NIC 4 for host HQ-A-ESX-04-04
vmnic4,nic-host-1029-4,host-1029,00:50:56:15:23:03,Up,10000,Full,vmxnet3,1.1.4,0000:92:00.4,NIC 5 for host HQ-A-ESX-04-04
vmnic5,nic-host-1029-5,host-1029,00:50:56:39:91:b0,Up,40000,Full,vmxnet3,1.5.6,0000:55:00.5,NIC 6 for host HQ-A-ESX-04-04
vmnic6,nic-host-1029-6,host-1029,00:50:56:6a:28:d3,Up,40000,Full,vmxnet3,1.7.0,0000:86:00.6,NIC 7 for host HQ-A-ESX-04-04
vmnic7,nic-host-1029-7,host-1029,00:50:56:76:12:a3,Up,25000,Full,vmxnet3,1.3.3,0000:90:00.7,NIC 8 for host HQ-A-ESX-04-04
vmnic0,nic-host-1030-0,host-1030,00:50:56:0c:9b:e9,Up,25000,Full,vmxnet3,1.8.8,0000:97:00.0,NIC 1 for host HQ-A-ESX-04-05
vmnic1,nic-host-1030-1,host-1030,00:50:56:69:54:42,Up,25000,Full,vmxnet3,1.1.7,0000:28:00.1,NIC 2 for host HQ-A-ESX-04-05
vmnic2,nic-host-1030-2,host-1030,00:50:56:1f:1c:b8,Up,10000,Full,vmxnet3,1.9.8,0000:30:00.2,NIC 3 for host HQ-A-ESX-04-05
vmnic3,nic-host-1030-3,host-1030,00:50:56:2a:50:f6,Up,40000,Full,vmxnet3,1.7.5,0000:67:00.3,NIC 4 for host HQ-A-ESX-04-05
vmnic4,nic-host-1030-4,host-1030,00:50:56:4a:58:5d,Up,25000,Full,vmxnet3,1.4.9,0000:22:00.4,NIC 5 for host HQ-A-ESX-04-05
vmnic5,nic-host-1030-5,host-1030,00:50:56:33:3a:6d,Up,25000,Full,vmxnet3,1.5.1,0000:39:00.5,NIC 6 for host HQ-A-ESX-04-05
vmnic6,nic-host-1030-6,host-1030,00:50:56:94:5b:ac,Down,40000,Full,vmxnet3,1.8.4,0000:29:00.6,NIC 7 for host HQ-A-ESX-04-05
vmnic7,nic-host-1030-7,host-1030,00:50:56:6e:16:dd,Up,25000,Full,vmxnet3,1.8.9,0000:17:00.7,NIC 8 for host HQ-A-ESX-04-05
vmnic0,nic-host-1031-0,host-1031,00:50:56:e5:d6:57,Up,25000,Full,vmxnet3,1.8.2,0000:84:00.0,NIC 1 for host HQ-A-ESX-04-06
vmnic1,nic-host-1031-1,host-1031,00:50:56:ca:3b:16,Up,25000,Full,vmxnet3,1.8.6,0000:91:00.1,NIC 2 for host HQ-A-ESX-04-06
vmnic2,nic-host-1031-2,host-1031,00:50:56:ba:71:15,Up,10000,Full,vmxnet3,1.7.6,0000:24:00.2,NIC 3 for host HQ-A-ESX-04-06
vmnic3,nic-host-1031-3,host-1031,00:50:56:00:f4:00,Up,10000,Full,vmxnet3,1.2.0,0000:94:00.3,NIC 4 for host HQ-A-ESX-04-06
vmnic4,nic-host-1031-4,host-1031,00:50:56:7f:25:86,Up,25000,Full,vmxnet3,1.5.5,0000:76:00.4,NIC 5 for host HQ-A-ESX-04-06
vmnic5,nic-host-1031-5,host-1031,00:50:56:f7:2f:54,Up,10000,Full,vmxnet3,1.1.8,0000:52:00.5,NIC 6 for host HQ-A-ESX-04-06
vmnic6,nic-host-1031-6,host-1031,00:50:56:bf:38:9c,Down,25000,Full,vmxnet3,1.3.1,0000:22:00.6,NIC 7 for host HQ-A-ESX-04-06
vmnic7,nic-host-1031-7,host-1031,00:50:56:0c:dc:e4,Up,10000,Full,vmxnet3,1.5.5,0000:48:00.7,NIC 8 for host HQ-A-ESX-04-06
vmnic0,nic-host-1032-0,host-1032,00:50:56:8c:33:a4,Up,10000,Full,vmxnet3,1.7.0,0000:82:00.0,NIC 1 for host HQ-A-ESX-04-07
vmnic1,nic-host-1032-1,host-1032,00:50:56:a3:36:a9,Up,10000,Full,vmxnet3,1.6.6,0000:83:00.1,NIC 2 for host HQ-A-ESX-04-07
vmnic2,nic-host-1032-2,host-1032,00:50:56:64:d2:75,Up,25000,Full,vmxnet3,1.9.4,0000:30:00.2,NIC 3 for host HQ-A-ESX-04-07
vmnic3,nic-host-1032-3,host-1032,00:50:56:db:a6:ec,Up,40000,Full,vmxnet3,1.3.2,0000:09:00.3,NIC 4 for host HQ-A-ESX-04-07
vmnic4,nic-host-1032-4,host-1032,00:50:56:66:04:44,Down,10000,Full,vmxnet3,1.2.6,0000:91:00.4,NIC 5 for host HQ-A-ESX-04-07
vmnic5,nic-host-1032-5,host-1032,00:50:56:66:24:8f,Up,25000,Full,vmxnet3,1.3.5,0000:98:00.5,NIC 6 for host HQ-A-ESX-04-07
vmnic6,nic-host-1032-6,host-1032,00:50:56:bf:21:9b,Up,25000,Full,vmxnet3,1.5.2,0000:21:00.6,NIC 7 for host HQ-A-ESX-04-07
vmnic7,nic-host-1032-7,host-1032,00:50:56:0a:82:60,Up,40000,Full,vmxnet3,1.3.1,0000:66:00.7,NIC 8 for host HQ-A-ESX-04-07
vmnic0,nic-host-1033-0,host-1033,00:50:56:ae:36:53,Up,10000,Full,vmxnet3,1.4.8,0000:65:00.0,NIC 1 for host HQ-A-ESX-04-08
vmnic1,nic-host-1033-1,host-1033,00:50:56:17:5b:e8,Up,25000,Full,vmxnet3,1.3.1,0000:88:00.1,NIC 2 for host HQ-A-ESX-04-08
vmnic2,nic-host-1033-2,host-1033,00:50:56:39:e7:8e,Up,25000,Full,vmxnet3,1.3.1,0000:81:00.2,NIC 3 for host HQ-A-ESX-04-08
vmnic3,nic-host-1033-3,host-1033,00:50:56:3b:20:7e,Up,25000,Full,vmxnet3,1.3.9,0000:77:00.3,NIC 4 for host HQ-A-ESX-04-08
vmnic4,nic-host-1033-4,host-1033,00:50:56:5e:43:7c,Up,10000,Full,vmxnet3,1.8.8,0000:33:00.4,NIC 5 for host HQ-A-ESX-04-08
vmnic5,nic-host-1033-5,host-1033,00:50:56:a8:a4:38,Up,40000,Full,vmxnet3,1.3.2,0000:25:00.5,NIC 6 for host HQ-A-ESX-04-08
vmnic6,nic-host-1033-6,host-1033,00:50:56:9e:5f:81,Up,25000,Full,vmxnet3,1.9.1,0000:19:00.6,NIC 7 for host HQ-A-ESX-04-08
vmnic7,nic-host-1033-7,host-1033,00:50:56:9d:83:7f,Up,40000,Full,vmxnet3,1.5.6,0000:80:00.7,NIC 8 for host HQ-A-ESX-04-08
vmnic0,nic-host-1034-0,host-1034,00:50:56:b9:83:ed,Up,40000,Full,vmxnet3,1.6.1,0000:85:00.0,NIC 1 for host HQ-A-ESX-04-09
vmnic1,nic-host-1034-1,host-1034,00:50:56:ab:3a:0a,Up,25000,Full,vmxnet3,1.9.3,0000:33:00.1,NIC 2 for host HQ-A-ESX-04-09
vmnic2,nic-host-1034-2,host-1034,00:50:56:f8:4f:7e,Up,25000,Full,vmxnet3,1.2.0,0000:94:00.2,NIC 3 for host HQ-A-ESX-04-09
vmnic3,nic-host-1034-3,host-1034,00:50:56:b4:1e:b1,Up,10000,Full,vmxnet3,1.7.7,0000:67:00.3,NIC 4 for host HQ-A-ESX-04-09
vmnic4,nic-host-1034-4,host-1034,00:50:56:82:8a:c8,Up,40000,Full,vmxnet3,1.6.1,0000:61:00.4,NIC 5 for host HQ-A-ESX-04-09
vmnic5,nic-host-1034-5,host-1034,00:50:56:4b:e5:2d,Up,25000,Full,vmxnet3,1.9.3,0000:33:00.5,NIC 6 for host HQ-A-ESX-04-09
vmnic6,nic-host-1034-6,host-1034,00:50:56:bb:2a:5b,Up,40000,Full,vmxnet3,1.3.0,0000:93:00.6,NIC 7 for host HQ-A-ESX-04-09
vmnic7,nic-host-1034-7,host-1034,00:50:56:99:78:4e,Up,40000,Full,vmxnet3,1.9.0,0000:98:00.7,NIC 8 for host HQ-A-ESX-04-09
vmnic0,nic-host-1035-0,host-1035,00:50:56:ec:9d:01,Up,10000,Full,vmxnet3,1.5.2,0000:55:00.0,NIC 1 for host HQ-A-ESX-04-10
vmnic1,nic-host-1035-1,host-1035,00:50:56:41:82:fd,Up,25000,Full,vmxnet3,1.6.8,0000:95:00.1,NIC 2 for host HQ-A-ESX-04-10
vmnic2,nic-host-1035-2,host-1035,00:50:56:35:a0:f2,Down,10000,Full,vmxnet3,1.6.7,0000:56:00.2,NIC 3 for host HQ-A-ESX-04-10
vmnic3,nic-host-1035-3,host-1035,00:50:56:d8:2c:5b,Up,10000,Full,vmxnet3,1.5.3,0000:92:00.3,NIC 4 for host HQ-A-ESX-04-10
vmnic4,nic-host-1035-4,host-1035,00:50:56:6f:53:d3,Up,10000,Full,vmxnet3,1.9.3,0000:18:00.4,NIC 5 for host HQ-A-ESX-04-10
vmnic5,nic-host-1035-5,host-1035,00:50:56:c8:4f:76,Up,10000,Full,vmxnet3,1.2.8,0000:56:00.5,NIC 6 for host HQ-A-ESX-04-10
vmnic6,nic-host-1035-6,host-1035,00:50:56:05:a3:a0,Down,40000,Full,vmxnet3,1.3.6,0000:21:00.6,NIC 7 for host HQ-A-ESX-04-10
vmnic7,nic-host-1035-7,host-1035,00:50:56:84:b7:8a,Up,25000,Full,vmxnet3,1.3.7,0000:98:00.7,NIC 8 for host HQ-A-ESX-04-10
vmnic0,nic-host-1036-0,host-1036,00:50:56:d8:e0:e5,Down,10000,Full,vmxnet3,1.8.3,0000:46:00.0,NIC 1 for host HQ-A-ESX-04-11
vmnic1,nic-host-1036-1,host-1036,00:50:56:99:f0:5f,Up,25000,Full,vmxnet3,1.1.2,0000:82:00.1,NIC 2 for host HQ-A-ESX-04-11
vmnic2,nic-host-1036-2,host-1036,00:50:56:19:20:d0,Up,10000,Full,vmxnet3,1.9.6,0000:01:00.2,NIC 3 for host HQ-A-ESX-04-11
vmnic3,nic-host-1036-3,host-1036,00:50:56:9a:53:53,Up,25000,Full,vmxnet3,1.9.5,0000:61:00.3,NIC 4 for host HQ-A-ESX-04-11
vmnic4,nic-host-1036-4,host-1036,00:50:56:d9:cf:c6,Down,40000,Full,vmxnet3,1.5.5,0000:27:00.4,NIC 5 for host HQ-A-ESX-04-11
vmnic5,nic-host-1036-5,host-1036,00:50:56:8c:ca:bc,Up,40000,Full,vmxnet3,1.7.6,0000:27:00.5,NIC 6 for host HQ-A-ESX-04-11
vmnic6,nic-host-1036-6,host-1036,00:50:56:9b:be:44,Up,25000,Full,vmxnet3,1.4.1,0000:26:00.6,NIC 7 for host HQ-A-ESX-04-11
vmnic7,nic-host-1036-7,host-1036,00:50:56:fd:50:ce,Up,40000,Full,vmxnet3,1.4.8,0000:64:00.7,NIC 8 for host HQ-A-ESX-04-11
vmnic0,nic-host-1037-0,host-1037,00:50:56:c6:c0:62,Up,40000,Full,vmxnet3,1.1.0,0000:26:00.0,NIC 1 for host HQ-A-ESX-04-12
vmnic1,nic-host-1037-1,host-1037,00:50:56:a4:d2:03,Up,10000,Full,vmxnet3,1.8.2,0000:84:00.1,NIC 2 for host HQ-A-ESX-04-12
vmnic2,nic-host-1037-2,host-1037,00:50:56:67:ee:6b,Up,40000,Full,vmxnet3,1.8.9,0000:14:00.2,NIC 3 for host HQ-A-ESX-04-12
vmnic3,nic-host-1037-3,host-1037,00:50:56:8a:69:a8,Up,10000,Full,vmxnet3,1.8.8,0000:29:00.3,NIC 4 for host HQ-A-ESX-04-12
vmnic4,nic-host-1037-4,host-1037,00:50:56:1e:2d:72,Up,40000,Full,vmxnet3,1.7.8,0000:09:00.4,NIC 5 for host HQ-A-ESX-04-12
vmnic5,nic-host-1037-5,host-1037,00:50:56:52:1b:02,Up,10000,Full,vmxnet3,1.2.4,0000:37:00.5,NIC 6 for host HQ-A-ESX-04-12
vmnic6,nic-host-1037-6,host-1037,00:50:56:92:9c:f0,Up,40000,Full,vmxnet3,1.9.8,0000:44:00.6,NIC 7 for host HQ-A-ESX-04-12
vmnic7,nic-host-1037-7,host-1037,00:50:56:cf:dc:bb,Up,40000,Full,vmxnet3,1.7.6,0000:67:00.7,NIC 8 for host HQ-A-ESX-04-12
vmnic0,nic-host-1038-0,host-1038,00:50:56:7b:5e:b0,Up,40000,Full,vmxnet3,1.7.2,0000:41:00.0,NIC 1 for host HQ-A-ESX-05-01
vmnic1,nic-host-1038-1,host-1038,00:50:56:ad:ca:b2,Up,10000,Full,vmxnet3,1.8.4,0000:43:00.1,NIC 2 for host HQ-A-ESX-05-01
vmnic2,nic-host-1038-2,host-1038,00:50:56:59:96:62,Up,25000,Full,vmxnet3,1.1.5,0000:21:00.2,NIC 3 for host HQ-A-ESX-05-01
vmnic3,nic-host-1038-3,host-1038,00:50:56:c9:43:83,Up,40000,Full,vmxnet3,1.1.1,0000:94:00.3,NIC 4 for host HQ-A-ESX-05-01
vmnic4,nic-host-1038-4,host-1038,00:50:56:5e:ee:dd,Up,40000,Full,vmxnet3,1.2.1,0000:62:00.4,NIC 5 for host HQ-A-ESX-05-01
vmnic5,nic-host-1038-5,host-1038,00:50:56:fe:89:8d,Up,10000,Full,vmxnet3,1.5.9,0000:68:00.5,NIC 6 for host HQ-A-ESX-05-01
vmnic6,nic-host-1038-6,host-1038,00:50:56:b0:14:e4,Up,25000,Full,vmxnet3,1.4.3,0000:19:00.6,NIC 7 for host HQ-A-ESX-05-01
vmnic7,nic-host-1038-7,host-1038,00:50:56:a6:85:5a,Up,40000,Full,vmxnet3,1.4.9,0000:59:00.7,NIC 8 for host HQ-A-ESX-05-01
vmnic0,nic-host-1039-0,host-1039,00:50:56:bb:cd:d2,Up,10000,Full,vmxnet3,1.5.0,0000:00:00.0,NIC 1 for host HQ-A-ESX-05-02
vmnic1,nic-host-1039-1,host-1039,00:50:56:7f:a2:79,Up,25000,Full,vmxnet3,1.5.7,0000:10:00.1,NIC 2 for host HQ-A-ESX-05-02
vmnic2,nic-host-1039-2,host-1039,00:50:56:be:88:d3,Up,10000,Full,vmxnet3,1.9.4,0000:48:00.2,NIC 3 for host HQ-A-ESX-05-02
vmnic3,nic-host-1039-3,host-1039,00:50:56:a0:a2:17,Up,10000,Full,vmxnet3,1.9.8,0000:63:00.3,NIC 4 for host HQ-A-ESX-05-02
