vm_moref,guest_os_full,ip_addresses,hostname,uptime,tools_status,tools_version,guest_state,cpu_usage,memory_usage,notes
vm-1201,Windows Server 2022 Standard,10.10.220.66,hq-a-vm-web-1201,10.24046232504964,Running Current,12365,Running,67,83,WEB workload
vm-1202,Windows Server 2019 Standard,10.10.197.75,hq-a-vm-inf-1202,75.76845793309424,Running Current,12365,Running,35,67,INF workload
vm-1203,Windows Server 2022 Standard,10.10.64.174,hq-a-vm-svc-1203,350.3871599083265,Running Current,12365,Running,20,45,SVC workload
vm-1204,Ubuntu 20.04 LTS,10.10.113.123,hq-a-vm-app-1204,373.20335140136757,Running Current,12365,Running,33,87,APP workload
vm-1205,Windows Server 2022 Standard,10.10.113.80,hq-a-vm-mon-1205,201.73356795709984,Running Current,12365,Running,69,62,MON workload
vm-1206,RHEL 8.6,10.10.64.246,hq-a-vm-app-1206,302.90276654775556,Running Current,12365,Running,70,83,APP workload
vm-1207,Windows Server 2019 Standard,10.10.65.32,hq-a-vm-mon-1207,68.3232434133132,Running Current,12365,Running,55,64,MON workload
vm-1208,Windows Server 2019 Standard,10.10.62.146,hq-a-vm-app-1208,374.52306554937826,Running Current,12365,Running,47,49,APP workload
vm-1209,RHEL 8.6,10.10.136.111,hq-a-vm-app-1209,302.92919332083886,Running Current,12365,Running,54,82,APP workload
vm-1210,Windows Server 2022 Standard,10.10.243.134,hq-a-vm-web-1210,95.78920645026106,Running Current,12365,Running,71,69,WEB workload
vm-1211,Windows Server 2022 Standard,10.10.20.55,hq-a-vm-inf-1211,142.9644174943578,Running Current,12365,Running,65,87,INF workload
vm-1212,Windows Server 2022 Standard,10.10.216.41,hq-a-vm-web-1212,48.2195410304411,Running Current,12365,Running,47,73,WEB workload
vm-1213,Windows Server 2022 Standard,10.10.104.78,hq-a-vm-web-1213,350.64054462621255,Running Current,12365,Running,78,77,WEB workload
vm-1214,RHEL 8.6,10.10.68.132,hq-a-vm-mon-1214,279.34159605911276,Running Current,12365,Running,69,46,MON workload
vm-1215,RHEL 8.6,10.10.180.28,hq-a-vm-inf-1215,35.43929595756296,Running Current,12365,Stopped,48,79,INF workload
vm-1216,Windows Server 2022 Standard,10.10.61.98,hq-a-vm-web-1216,181.00868160653852,Running Current,12365,Running,73,44,WEB workload
vm-1217,Windows Server 2019 Standard,10.10.139.49,hq-a-vm-inf-1217,160.7056848748314,Running Current,12365,Running,60,84,INF workload
vm-1218,Windows Server 2019 Standard,10.10.8.230,hq-a-vm-web-1218,281.89893925102183,Running Current,12365,Running,49,59,WEB workload
vm-1219,Ubuntu 20.04 LTS,10.10.248.90,hq-a-vm-web-1219,326.4359461492273,Running Current,12365,Running,61,43,WEB workload
vm-1220,Windows Server 2022 Standard,10.10.35.94,hq-a-vm-db-1220,141.45595367257943,Running Current,12365,Running,35,43,DB workload
vm-1221,RHEL 8.6,10.10.126.237,hq-a-vm-inf-1221,272.99285530024616,Running Current,12365,Running,48,84,INF workload
vm-1222,Windows Server 2019 Standard,10.10.140.78,hq-a-vm-inf-1222,164.21934424585703,Running Current,12365,Running,75,68,INF workload
vm-1223,Windows Server 2022 Standard,10.10.138.133,hq-a-vm-app-1223,238.40219377920067,Running Current,12365,Stopped,36,74,APP workload
vm-1224,Windows Server 2022 Standard,10.10.223.173,hq-a-vm-app-1224,237.24090348112247,Running Current,12365,Running,22,55,APP workload
vm-1225,Windows Server 2022 Standard,10.10.141.74,hq-a-vm-svc-1225,136.34397982023435,Running Current,12365,Running,75,53,SVC workload
vm-1226,RHEL 8.6,10.10.237.120,hq-a-vm-web-1226,306.40677126753354,Running Current,12365,Stopped,77,40,WEB workload
vm-1227,Windows Server 2022 Standard,10.10.194.69,hq-a-vm-web-1227,299.7276322959008,Running Current,12365,Running,46,58,WEB workload
vm-1228,RHEL 8.6,10.10.205.146,hq-a-vm-web-1228,137.23918456552906,Running Current,12365,Running,48,73,WEB workload
vm-1229,Windows Server 2019 Standard,10.10.89.133,hq-a-vm-inf-1229,34.857977309962145,Running Current,12365,Running,72,71,INF workload
vm-1230,Windows Server 2022 Standard,10.10.22.247,hq-a-vm-mon-1230,325.8793780182609,Running Current,12365,Running,69,85,MON workload
vm-1231,RHEL 8.6,10.10.102.249,hq-a-vm-app-1231,346.7108735570043,Running Current,12365,Running,77,83,APP workload
vm-1232,Windows Server 2022 Standard,10.10.153.91,hq-a-vm-web-1232,115.03731368435767,Running Current,12365,Running,50,55,WEB workload
vm-1233,Windows Server 2019 Standard,10.10.212.64,hq-a-vm-svc-1233,145.1309007156815,Running Current,12365,Running,58,89,SVC workload
vm-1234,Windows Server 2019 Standard,10.10.201.153,hq-a-vm-web-1234,336.7392698634739,Running Current,12365,Running,68,81,WEB workload
vm-1235,Windows Server 2022 Standard,10.10.157.152,hq-a-vm-mon-1235,99.66184104121413,Running Current,12365,Running,63,50,MON workload
vm-1236,Windows Server 2019 Standard,10.10.94.156,hq-a-vm-inf-1236,175.3780132192741,Running Current,12365,Running,40,57,INF workload
vm-1237,Windows Server 2019 Standard,10.10.97.248,hq-a-vm-mon-1237,6.6114627500351935,Running Current,12365,Stopped,65,66,MON workload
vm-1238,Windows Server 2019 Standard,10.10.38.61,hq-a-vm-web-1238,60.707951152415475,Running Current,12365,Running,60,72,WEB workload
vm-1239,Ubuntu 20.04 LTS,10.10.11.69,hq-a-vm-mon-1239,337.98824156954146,Running Current,12365,Running,54,45,MON workload
vm-1240,Windows Server 2019 Standard,10.10.130.146,hq-a-vm-web-1240,80.8881680669317,Running Current,12365,Running,20,74,WEB workload
vm-1241,RHEL 8.6,10.10.232.112,hq-a-vm-db-1241,363.4350966067387,Running Current,12365,Running,72,40,DB workload
vm-1242,Windows Server 2022 Standard,10.10.199.130,hq-a-vm-mon-1242,238.1941660768584,Running Current,12365,Running,26,66,MON workload
vm-1243,Windows Server 2019 Standard,10.10.84.106,hq-a-vm-app-1243,334.1776376395484,Running Current,12365,Stopped,38,52,APP workload
vm-1244,RHEL 8.6,10.10.104.127,hq-a-vm-svc-1244,83.81537484751253,Running Current,12365,Stopped,25,52,SVC workload
vm-1245,Windows Server 2022 Standard,10.10.141.152,hq-a-vm-svc-1245,344.8323998201245,Running Current,12365,Running,58,64,SVC workload
vm-1246,Windows Server 2022 Standard,10.10.119.92,hq-a-vm-web-1246,114.9033003298898,Running Current,12365,Running,58,72,WEB workload
vm-1247,Windows Server 2019 Standard,10.10.82.207,hq-a-vm-mon-1247,107.36484417194116,Running Current,12365,Running,79,72,MON workload
vm-1248,Ubuntu 20.04 LTS,10.10.100.94,hq-a-vm-mon-1248,104.79369751886689,Running Current,12365,Running,36,60,MON workload
vm-1249,Windows Server 2022 Standard,10.10.55.68,hq-a-vm-mon-1249,71.85412934269924,Running Current,12365,Running,36,43,MON workload
vm-1250,Windows Server 2019 Standard,10.10.191.133,hq-a-vm-web-1250,168.07232509060552,Running Current,12365,Running,28,68,WEB workload
vm-1251,Ubuntu 20.04 LTS,10.10.53.27,hq-a-vm-inf-1251,255.51199025561053,Running Current,12365,Running,43,54,INF workload
vm-1252,Windows Server 2022 Standard,10.10.85.142,hq-a-vm-web-1252,35.34750755547303,Running Current,12365,Running,48,49,WEB workload
vm-1253,Windows Server 2022 Standard,10.10.206.220,hq-a-vm-app-1253,330.76971525104153,Running Current,12365,Running,74,59,APP workload
vm-1254,Windows Server 2022 Standard,10.10.9.73,hq-a-vm-db-1254,110.60627628763052,Running Current,12365,Running,44,46,DB workload
vm-1255,Windows Server 2019 Standard,10.10.89.226,hq-a-vm-inf-1255,17.40041776872805,Running Current,12365,Stopped,70,81,INF workload
vm-1256,RHEL 8.6,10.10.245.35,hq-a-vm-inf-1256,369.6949376051755,Running Current,12365,Running,23,55,INF workload
vm-1257,Ubuntu 20.04 LTS,10.10.175.231,hq-a-vm-app-1257,200.12247364945327,Running Current,12365,Stopped,55,76,APP workload
vm-1258,Windows Server 2019 Standard,10.10.198.218,hq-a-vm-svc-1258,337.27908233089653,Running Current,12365,Running,59,60,SVC workload
vm-1259,Ubuntu 20.04 LTS,10.10.86.126,hq-a-vm-inf-1259,385.24400947862495,Running Current,12365,Running,25,75,INF workload
vm-1260,Windows Server 2019 Standard,10.10.16.4,hq-a-vm-app-1260,198.5346397717079,Running Current,12365,Running,51,85,APP workload
vm-1261,Windows Server 2022 Standard,10.10.169.53,hq-a-vm-mon-1261,55.030342529618885,Running Current,12365,Running,52,61,MON workload
vm-1262,Ubuntu 20.04 LTS,10.10.108.240,hq-a-vm-app-1262,54.62824536773752,Running Current,12365,Running,41,43,APP workload
vm-1263,RHEL 8.6,10.10.247.175,hq-a-vm-mon-1263,148.36376043441877,Running Current,12365,Running,61,42,MON workload
vm-1264,Windows Server 2019 Standard,10.10.33.23,hq-a-vm-svc-1264,312.96590228542664,Running Current,12365,Running,40,84,SVC workload
vm-1265,RHEL 8.6,10.10.79.145,hq-a-vm-mon-1265,56.38067985062155,Running Current,12365,Running,66,70,MON workload
vm-1266,Windows Server 2019 Standard,10.10.245.160,hq-a-vm-web-1266,33.29647775817621,Running Current,12365,Running,27,54,WEB workload
vm-1267,Windows Server 2019 Standard,10.10.44.220,hq-a-vm-web-1267,147.37566493006923,Running Current,12365,Running,58,88,WEB workload
vm-1268,Ubuntu 20.04 LTS,10.10.46.113,hq-a-vm-mon-1268,118.17630009700477,Running Current,12365,Running,22,81,MON workload
vm-1269,Windows Server 2022 Standard,10.10.5.109,hq-a-vm-db-1269,120.97595912360867,Running Current,12365,Stopped,72,88,DB workload
vm-1270,Windows Server 2022 Standard,10.10.14.132,hq-a-vm-inf-1270,264.71549861457066,Running Current,12365,Running,45,79,INF workload
vm-1271,Windows Server 2019 Standard,10.10.50.25,hq-a-vm-app-1271,18.520598692658382,Running Current,12365,Running,44,62,APP workload
vm-1272,Ubuntu 20.04 LTS,10.10.165.247,hq-a-vm-mon-1272,212.26808762026022,Running Current,12365,Running,69,68,MON workload
vm-1273,Windows Server 2022 Standard,10.10.220.195,hq-a-vm-db-1273,371.0500193047125,Running Current,12365,Running,66,52,DB workload
vm-1274,RHEL 8.6,10.10.28.161,hq-a-vm-mon-1274,12.581477572207389,Running Current,12365,Running,56,63,MON workload
vm-1275,Windows Server 2019 Standard,10.10.52.131,hq-a-vm-inf-1275,115.039404802673,Running Current,12365,Stopped,76,85,INF workload
vm-1276,Ubuntu 20.04 LTS,10.10.148.160,hq-a-vm-app-1276,311.28373412926663,Running Current,12365,Running,41,48,APP workload
vm-1277,Windows Server 2022 Standard,10.10.76.11,hq-a-vm-app-1277,141.98866235503172,Running Current,12365,Running,65,65,APP workload
vm-1278,Ubuntu 20.04 LTS,10.10.148.109,hq-a-vm-db-1278,389.81045914367627,Running Current,12365,Running,59,76,DB workload
vm-1279,Windows Server 2022 Standard,10.10.205.198,hq-a-vm-web-1279,217.437695075404,Running Current,12365,Running,56,87,WEB workload
vm-1280,RHEL 8.6,10.10.241.42,hq-a-vm-web-1280,156.7804108871939,Running Current,12365,Running,44,56,WEB workload
vm-1281,RHEL 8.6,10.10.91.147,hq-a-vm-inf-1281,245.9940420189879,Running Current,12365,Running,49,86,INF workload
vm-1282,RHEL 8.6,10.10.92.177,hq-a-vm-mon-1282,51.17697441230032,Running Current,12365,Running,63,61,MON workload
vm-1283,Windows Server 2022 Standard,10.10.64.134,hq-a-vm-db-1283,346.6038517888008,Running Current,12365,Running,77,72,DB workload
vm-1284,Windows Server 2019 Standard,10.10.102.233,hq-a-vm-mon-1284,118.79437777396173,Running Current,12365,Running,30,77,MON workload
vm-1285,Windows Server 2019 Standard,10.10.183.72,hq-a-vm-mon-1285,151.8335280099358,Running Current,12365,Stopped,44,46,MON workload
vm-1286,Windows Server 2019 Standard,10.10.175.54,hq-a-vm-web-1286,231.69769169775867,Running Current,12365,Stopped,41,87,WEB workload
vm-1287,Windows Server 2019 Standard,10.10.28.142,hq-a-vm-mon-1287,26.496873809429708,Running Current,12365,Running,56,77,MON workload
vm-1288,Windows Server 2019 Standard,10.10.152.38,hq-a-vm-svc-1288,57.120345462602074,Running Current,12365,Running,23,49,SVC workload
vm-1289,Windows Server 2019 Standard,10.10.100.175,hq-a-vm-svc-1289,89.46030319889826,Running Current,12365,Stopped,68,46,SVC workload
vm-1290,RHEL 8.6,10.10.61.125,hq-a-vm-app-1290,254.8728249103935,Running Current,12365,Running,44,44,APP workload
vm-1291,RHEL 8.6,10.10.254.95,hq-a-vm-db-1291,333.7357696652037,Running Current,12365,Running,53,68,DB workload
vm-1292,Windows Server 2022 Standard,10.10.214.199,hq-a-vm-mon-1292,138.6117349225768,Running Current,12365,Running,25,43,MON workload
vm-1293,Windows Server 2019 Standard,10.10.86.82,hq-a-vm-mon-1293,1.189487516671752,Running Current,12365,Running,33,72,MON workload
vm-1294,Windows Server 2019 Standard,10.10.137.163,hq-a-vm-db-1294,288.2756719550978,Running Current,12365,Running,73,73,DB workload
vm-1295,Windows Server 2022 Standard,10.10.5.176,hq-a-vm-app-1295,295.96696075299894,Running Current,12365,Running,62,40,APP workload
vm-1296,RHEL 8.6,10.10.218.103,hq-a-vm-inf-1296,59.780770222249956,Running Current,12365,Running,72,89,INF workload
vm-1297,Windows Server 2022 Standard,10.10.224.101,hq-a-vm-mon-1297,105.51334355623051,Running Current,12365,Running,52,86,MON workload
vm-1298,Windows Server 2019 Standard,10.10.246.116,hq-a-vm-mon-1298,208.72030112934792,Running Current,12365,Running,66,63,MON workload
vm-1299,Windows Server 2019 Standard,10.10.65.139,hq-a-vm-mon-1299,212.67383560657865,Running Current,12365,Running,46,86,MON workload
vm-1300,Windows Server 2019 Standard,10.10.228.36,hq-a-vm-db-1300,242.13294276047088,Running Current,12365,Running,65,57,DB workload
vm-1301,Windows Server 2019 Standard,10.10.21.28,hq-a-vm-svc-1301,353.81186575843157,Running Current,12365,Stopped,74,50,SVC workload
vm-1302,Windows Server 2022 Standard,10.10.182.232,hq-a-vm-app-1302,248.19709621979143,Running Current,12365,Running,21,72,APP workload
vm-1303,Windows Server 2022 Standard,10.10.119.249,hq-a-vm-db-1303,174.49336841890533,Running Current,12365,Running,72,52,DB workload
vm-1304,Windows Server 2022 Standard,10.10.68.189,hq-a-vm-app-1304,35.73935903731452,Running Current,12365,Running,35,46,APP workload
vm-1305,Ubuntu 20.04 LTS,10.10.233.45,hq-a-vm-inf-1305,368.3334049985047,Running Current,12365,Running,34,49,INF workload
vm-1306,Windows Server 2019 Standard,10.10.48.133,hq-a-vm-db-1306,329.0301277664597,Running Current,12365,Running,53,40,DB workload
vm-1307,Windows Server 2019 Standard,10.10.227.24,hq-a-vm-db-1307,190.64109540049196,Running Current,12365,Running,70,60,DB workload
vm-1308,Windows Server 2022 Standard,10.10.14.163,hq-a-vm-web-1308,324.040726058776,Running Current,12365,Running,27,89,WEB workload
vm-1309,Windows Server 2022 Standard,10.10.151.158,hq-a-vm-mon-1309,19.926978826970547,Running Current,12365,Running,79,73,MON workload
vm-1310,Windows Server 2019 Standard,10.10.206.58,hq-a-vm-db-1310,85.65479178410261,Running Current,12365,Stopped,39,40,DB workload
vm-1311,RHEL 8.6,10.10.7.106,hq-a-vm-db-1311,215.58812445388938,Running Current,12365,Stopped,23,60,DB workload
vm-1312,Ubuntu 20.04 LTS,10.10.110.99,hq-a-vm-app-1312,42.201607487925735,Running Current,12365,Running,48,70,APP workload
vm-1313,Windows Server 2022 Standard,10.10.157.98,hq-a-vm-web-1313,122.91868114027713,Running Current,12365,Running,33,77,WEB workload
vm-1314,Windows Server 2019 Standard,10.10.130.53,hq-a-vm-inf-1314,351.1435902505299,Running Current,12365,Running,36,43,INF workload
vm-1315,RHEL 8.6,10.10.250.214,hq-a-vm-inf-1315,236.2621807385044,Running Current,12365,Running,69,86,INF workload
vm-1316,Windows Server 2022 Standard,10.10.180.83,hq-a-vm-web-1316,382.10002018459573,Running Current,12365,Running,28,72,WEB workload
vm-1317,Windows Server 2022 Standard,10.10.213.220,hq-a-vm-db-1317,331.2184645513004,Running Current,12365,Stopped,33,86,DB workload
vm-1318,Windows Server 2022 Standard,10.10.95.101,hq-a-vm-svc-1318,87.78956673401976,Running Current,12365,Running,71,56,SVC workload
vm-1319,RHEL 8.6,10.10.187.240,hq-a-vm-db-1319,350.21904192521777,Running Current,12365,Running,40,72,DB workload
vm-1320,Windows Server 2019 Standard,10.10.178.31,hq-a-vm-mon-1320,118.40233671463542,Running Current,12365,Running,20,57,MON workload
vm-1321,Windows Server 2019 Standard,10.10.120.89,hq-a-vm-db-1321,258.5833958816405,Running Current,12365,Running,26,65,DB workload
vm-1322,Windows Server 2019 Standard,10.10.189.47,hq-a-vm-app-1322,243.31961467872944,Running Current,12365,Running,64,90,APP workload
vm-1323,Windows Server 2022 Standard,10.10.251.80,hq-a-vm-svc-1323,373.75872410586624,Running Current,12365,Running,64,76,SVC workload
vm-1324,RHEL 8.6,10.10.8.82,hq-a-vm-svc-1324,329.856655774028,Running Current,12365,Running,41,54,SVC workload
vm-1325,Windows Server 2019 Standard,10.10.32.122,hq-a-vm-db-1325,390.9458346337431,Running Current,12365,Running,27,66,DB workload
vm-1326,Ubuntu 20.04 LTS,10.10.87.93,hq-a-vm-db-1326,231.43875822571817,Running Current,12365,Running,79,42,DB workload
vm-1327,Windows Server 2022 Standard,10.10.189.167,hq-a-vm-mon-1327,310.3399662176927,Running Current,12365,Stopped,31,59,MON workload
vm-1328,Windows Server 2019 Standard,10.10.95.26,hq-a-vm-web-1328,285.83100445176075,Running Current,12365,Running,29,44,WEB workload
vm-1329,Ubuntu 20.04 LTS,10.10.236.61,hq-a-vm-svc-1329,368.341623508533,Running Current,12365,Running,33,73,SVC workload
vm-1330,Windows Server 2019 Standard,10.10.79.82,hq-a-vm-app-1330,270.57344332954295,Running Current,12365,Running,65,41,APP workload
vm-1331,Windows Server 2019 Standard,10.10.198.133,hq-a-vm-app-1331,169.69941857579687,Running Current,12365,Running,61,88,APP workload
vm-1332,Windows Server 2022 Standard,10.10.247.106,hq-a-vm-mon-1332,85.51230951911096,Running Current,12365,Stopped,61,79,MON workload
vm-1333,Windows Server 2019 Standard,10.10.244.13,hq-a-vm-inf-1333,104.77808360109006,Running Current,12365,Running,40,46,INF workload
vm-1334,Ubuntu 20.04 LTS,10.10.185.80,hq-a-vm-svc-1334,363.09207310198025,Running Current,12365,Running,21,81,SVC workload
vm-1335,Ubuntu 20.04 LTS,10.10.24.235,hq-a-vm-svc-1335,250.7446751028262,Running Current,12365,Running,39,49,SVC workload
vm-1336,Windows Server 2022 Standard,10.10.185.123,hq-a-vm-web-1336,100.74458243415866,Running Current,12365,Running,28,90,WEB workload
vm-1337,Windows Server 2022 Standard,10.10.104.134,hq-a-vm-mon-1337,138.5758982127266,Running Current,12365,Running,75,79,MON workload
vm-1338,Windows Server 2019 Standard,10.10.159.24,hq-a-vm-mon-1338,264.28796697950486,Running Current,12365,Running,37,53,MON workload
vm-1339,Windows Server 2019 Standard,10.10.50.101,hq-a-vm-db-1339,361.59812303687477,Running Current,12365,Running,71,87,DB workload
vm-1340,Ubuntu 20.04 LTS,10.10.73.123,hq-a-vm-web-1340,5.482808710324841,Running Current,12365,Running,45,45,WEB workload
vm-1341,Windows Server 2019 Standard,10.10.183.6,hq-a-vm-svc-1341,17.325988718206638,Running Current,12365,Stopped,72,58,SVC workload
vm-1342,Windows Server 2019 Standard,10.10.58.210,hq-a-vm-web-1342,298.1949931346554,Running Current,12365,Running,30,40,WEB workload
vm-1343,Ubuntu 20.04 LTS,10.10.80.117,hq-a-vm-inf-1343,384.5261789051092,Running Current,12365,Running,66,86,INF workload
