name,moref,parent_host,cluster_moref,vcenter_moref,guest_os,vm_version,cpu_count,memory_gb,disk_count,nic_count,ip_addresses,power_state,created_date,notes
HQ-A-VM-01-05-1135,vm-1135,host-1004,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v17,4,32,2,3,10.10.72.56,poweredOn,2022-09-15 00:00:00,VM for APP workload
HQ-A-VM-01-05-1136,vm-1136,host-1004,domain-c1000,vc-26d8de60,Ubuntu 20.04 LTS,v17,4,8,2,1,10.10.68.44,poweredOn,2019-09-02 00:00:00,VM for SVC workload
HQ-A-VM-01-05-1137,vm-1137,host-1004,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v19,8,64,2,1,10.10.2.34,poweredOff,2022-01-11 00:00:00,VM for WEB workload
HQ-A-VM-01-05-1138,vm-1138,host-1004,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v16,4,32,1,3,10.10.4.110,poweredOn,2020-03-25 00:00:00,VM for APP workload
HQ-A-VM-01-05-1139,vm-1139,host-1004,domain-c1000,vc-26d8de60,RHEL 8.6,v15,2,16,3,3,10.10.160.112,poweredOn,2020-09-06 00:00:00,VM for APP workload
HQ-A-VM-01-05-1140,vm-1140,host-1004,domain-c1000,vc-26d8de60,Ubuntu 20.04 LTS,v15,2,8,1,4,10.10.93.227,poweredOn,2021-10-14 00:00:00,VM for WEB workload
HQ-A-VM-01-05-1141,vm-1141,host-1004,domain-c1000,vc-26d8de60,RHEL 8.6,v18,4,4,4,4,10.10.83.237,poweredOn,2019-05-03 00:00:00,VM for WEB workload
HQ-A-VM-01-05-1142,vm-1142,host-1004,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v16,8,32,2,1,10.10.109.124,poweredOn,2020-12-09 00:00:00,VM for DB workload
HQ-A-VM-01-05-1143,vm-1143,host-1004,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v18,8,32,1,4,10.10.191.168,poweredOn,2024-11-01 00:00:00,VM for APP workload
HQ-A-VM-01-05-1144,vm-1144,host-1004,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v16,4,8,3,3,10.10.222.200,poweredOn,2019-06-19 00:00:00,VM for SVC workload
HQ-A-VM-01-05-1145,vm-1145,host-1004,domain-c1000,vc-26d8de60,RHEL 8.6,v17,2,16,4,3,10.10.116.227,poweredOn,2023-06-01 00:00:00,VM for DB workload
HQ-A-VM-01-05-1146,vm-1146,host-1004,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v17,8,32,4,4,10.10.58.186,poweredOn,2023-11-03 00:00:00,VM for SVC workload
HQ-A-VM-01-05-1147,vm-1147,host-1004,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v16,2,16,3,3,10.10.24.18,poweredOn,2020-03-22 00:00:00,VM for APP workload
HQ-A-VM-01-05-1148,vm-1148,host-1004,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v16,4,32,4,2,10.10.119.53,poweredOn,2019-05-20 00:00:00,VM for WEB workload
HQ-A-VM-01-05-1149,vm-1149,host-1004,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v15,4,16,2,2,10.10.178.117,poweredOn,2022-05-08 00:00:00,VM for SVC workload
HQ-A-VM-01-05-1150,vm-1150,host-1004,domain-c1000,vc-26d8de60,Ubuntu 20.04 LTS,v15,8,8,3,1,10.10.213.197,poweredOff,2020-04-10 00:00:00,VM for DB workload
HQ-A-VM-01-05-1151,vm-1151,host-1004,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v17,8,32,1,1,10.10.42.36,poweredOn,2022-06-15 00:00:00,VM for WEB workload
HQ-A-VM-01-05-1152,vm-1152,host-1004,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v15,8,16,2,1,10.10.129.92,poweredOn,2019-05-11 00:00:00,VM for DB workload
HQ-A-VM-01-05-1153,vm-1153,host-1004,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v14,8,32,4,3,10.10.227.143,poweredOn,2020-02-03 00:00:00,VM for DB workload
HQ-A-VM-01-05-1154,vm-1154,host-1004,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v19,4,8,1,2,10.10.187.91,poweredOn,2024-08-03 00:00:00,VM for WEB workload
HQ-A-VM-01-05-1155,vm-1155,host-1004,domain-c1000,vc-26d8de60,Ubuntu 20.04 LTS,v16,4,8,4,4,10.10.124.211,poweredOn,2020-12-06 00:00:00,VM for DB workload
HQ-A-VM-01-05-1156,vm-1156,host-1004,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v16,4,16,1,2,10.10.235.43,poweredOn,2023-07-07 00:00:00,VM for SVC workload
HQ-A-VM-01-05-1157,vm-1157,host-1004,domain-c1000,vc-26d8de60,RHEL 8.6,v14,2,4,1,3,10.10.76.147,poweredOn,2022-06-01 00:00:00,VM for APP workload
HQ-A-VM-01-05-1158,vm-1158,host-1004,domain-c1000,vc-26d8de60,Ubuntu 20.04 LTS,v17,4,4,3,4,10.10.13.253,poweredOn,2020-08-14 00:00:00,VM for WEB workload
HQ-A-VM-01-05-1159,vm-1159,host-1004,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v14,8,8,2,3,10.10.53.120,poweredOff,2020-07-13 00:00:00,VM for MON workload
HQ-A-VM-01-05-1160,vm-1160,host-1004,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v17,4,16,1,3,10.10.164.196,poweredOn,2022-03-03 00:00:00,VM for WEB workload
HQ-A-VM-01-05-1161,vm-1161,host-1004,domain-c1000,vc-26d8de60,Ubuntu 20.04 LTS,v15,8,16,3,1,10.10.26.141,poweredOn,2024-03-20 00:00:00,VM for WEB workload
HQ-A-VM-01-05-1162,vm-1162,host-1004,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v15,2,32,3,3,10.10.253.178,poweredOn,2023-11-29 00:00:00,VM for APP workload
HQ-A-VM-01-05-1163,vm-1163,host-1004,domain-c1000,vc-26d8de60,Ubuntu 20.04 LTS,v17,2,8,4,2,10.10.43.26,poweredOn,2024-09-13 00:00:00,VM for APP workload
HQ-A-VM-01-05-1164,vm-1164,host-1004,domain-c1000,vc-26d8de60,RHEL 8.6,v17,8,8,2,1,10.10.249.162,poweredOn,2021-10-20 00:00:00,VM for SVC workload
HQ-A-VM-01-05-1165,vm-1165,host-1004,domain-c1000,vc-26d8de60,RHEL 8.6,v14,8,4,4,1,10.10.37.154,poweredOn,2022-04-14 00:00:00,VM for DB workload
HQ-A-VM-01-05-1166,vm-1166,host-1004,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v14,4,32,1,3,10.10.78.86,poweredOn,2019-01-21 00:00:00,VM for WEB workload
HQ-A-VM-01-06-1167,vm-1167,host-1005,domain-c1000,vc-26d8de60,Ubuntu 20.04 LTS,v15,4,16,1,1,10.10.33.227,poweredOn,2021-10-12 00:00:00,VM for MON workload
HQ-A-VM-01-06-1168,vm-1168,host-1005,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v19,4,64,4,3,10.10.240.138,poweredOn,2021-09-17 00:00:00,VM for APP workload
HQ-A-VM-01-06-1169,vm-1169,host-1005,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v14,4,32,3,4,10.10.58.51,poweredOff,2021-07-08 00:00:00,VM for INF workload
HQ-A-VM-01-06-1170,vm-1170,host-1005,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v15,4,32,3,3,10.10.253.42,poweredOn,2021-02-18 00:00:00,VM for MON workload
HQ-A-VM-01-06-1171,vm-1171,host-1005,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v19,8,32,4,4,10.10.57.154,poweredOn,2019-07-19 00:00:00,VM for WEB workload
HQ-A-VM-01-06-1172,vm-1172,host-1005,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v15,8,32,4,1,10.10.92.47,poweredOn,2022-05-25 00:00:00,VM for SVC workload
HQ-A-VM-01-06-1173,vm-1173,host-1005,domain-c1000,vc-26d8de60,RHEL 8.6,v18,2,8,1,2,10.10.11.45,poweredOn,2024-02-05 00:00:00,VM for DB workload
HQ-A-VM-01-06-1174,vm-1174,host-1005,domain-c1000,vc-26d8de60,Ubuntu 20.04 LTS,v17,8,16,1,3,10.10.108.59,poweredOn,2021-01-04 00:00:00,VM for WEB workload
HQ-A-VM-01-06-1175,vm-1175,host-1005,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v17,8,64,2,1,10.10.216.227,poweredOn,2024-08-12 00:00:00,VM for WEB workload
HQ-A-VM-01-06-1176,vm-1176,host-1005,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v19,8,16,4,1,10.10.97.193,poweredOff,2021-06-25 00:00:00,VM for WEB workload
HQ-A-VM-01-06-1177,vm-1177,host-1005,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v17,4,32,3,3,10.10.126.140,poweredOn,2020-11-20 00:00:00,VM for WEB workload
HQ-A-VM-01-06-1178,vm-1178,host-1005,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v18,8,8,1,4,10.10.72.79,poweredOn,2019-08-28 00:00:00,VM for WEB workload
HQ-A-VM-01-06-1179,vm-1179,host-1005,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v19,8,16,3,2,10.10.168.57,poweredOn,2022-08-03 00:00:00,VM for DB workload
HQ-A-VM-01-06-1180,vm-1180,host-1005,domain-c1000,vc-26d8de60,RHEL 8.6,v15,2,4,4,4,10.10.191.86,poweredOn,2022-01-22 00:00:00,VM for WEB workload
HQ-A-VM-01-06-1181,vm-1181,host-1005,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v15,2,32,4,2,10.10.233.227,poweredOn,2020-12-30 00:00:00,VM for WEB workload
HQ-A-VM-01-06-1182,vm-1182,host-1005,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v17,4,32,1,2,10.10.81.233,poweredOn,2021-12-15 00:00:00,VM for SVC workload
HQ-A-VM-01-06-1183,vm-1183,host-1005,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v14,2,16,3,4,10.10.59.49,poweredOn,2023-04-16 00:00:00,VM for APP workload
HQ-A-VM-01-06-1184,vm-1184,host-1005,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v15,2,32,3,1,10.10.107.182,poweredOn,2023-07-01 00:00:00,VM for APP workload
HQ-A-VM-01-06-1185,vm-1185,host-1005,domain-c1000,vc-26d8de60,Ubuntu 20.04 LTS,v15,4,16,4,4,10.10.86.244,poweredOff,2024-01-06 00:00:00,VM for WEB workload
HQ-A-VM-01-06-1186,vm-1186,host-1005,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v19,4,32,1,3,10.10.79.221,poweredOn,2020-04-14 00:00:00,VM for WEB workload
HQ-A-VM-01-06-1187,vm-1187,host-1005,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v17,8,16,2,1,10.10.108.20,poweredOn,2020-06-22 00:00:00,VM for APP workload
HQ-A-VM-01-06-1188,vm-1188,host-1005,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v15,8,32,3,2,10.10.183.118,poweredOn,2020-05-21 00:00:00,VM for WEB workload
HQ-A-VM-01-06-1189,vm-1189,host-1005,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v16,4,64,3,1,10.10.218.38,poweredOn,2021-10-09 00:00:00,VM for WEB workload
HQ-A-VM-01-06-1190,vm-1190,host-1005,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v18,16,16,1,3,10.10.195.152,poweredOn,2023-05-22 00:00:00,VM for DB workload
HQ-A-VM-01-06-1191,vm-1191,host-1005,domain-c1000,vc-26d8de60,RHEL 8.6,v16,2,16,2,2,10.10.197.200,poweredOn,2019-10-16 00:00:00,VM for WEB workload
HQ-A-VM-01-06-1192,vm-1192,host-1005,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v18,4,32,2,3,10.10.127.44,poweredOff,2019-12-02 00:00:00,VM for APP workload
HQ-A-VM-01-06-1193,vm-1193,host-1005,domain-c1000,vc-26d8de60,RHEL 8.6,v15,8,16,4,1,10.10.174.37,poweredOn,2021-03-07 00:00:00,VM for SVC workload
HQ-A-VM-01-06-1194,vm-1194,host-1005,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v18,8,32,2,3,10.10.211.218,poweredOn,2023-02-22 00:00:00,VM for WEB workload
HQ-A-VM-01-06-1195,vm-1195,host-1005,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v19,16,64,3,4,10.10.127.54,poweredOn,2023-08-13 00:00:00,VM for DB workload
HQ-A-VM-01-06-1196,vm-1196,host-1005,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v18,4,32,3,3,10.10.54.163,poweredOn,2020-09-10 00:00:00,VM for WEB workload
HQ-A-VM-01-06-1197,vm-1197,host-1005,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v15,8,16,3,2,10.10.15.115,poweredOn,2021-07-12 00:00:00,VM for MON workload
HQ-A-VM-01-06-1198,vm-1198,host-1005,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v18,2,8,3,3,10.10.199.178,poweredOn,2020-05-27 00:00:00,VM for SVC workload
HQ-A-VM-01-06-1199,vm-1199,host-1005,domain-c1000,vc-26d8de60,RHEL 8.6,v17,4,16,2,1,10.10.242.171,poweredOn,2023-04-20 00:00:00,VM for WEB workload
HQ-A-VM-01-06-1200,vm-1200,host-1005,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v14,8,64,1,1,10.10.146.50,poweredOn,2023-03-29 00:00:00,VM for DB workload
HQ-A-VM-01-06-1201,vm-1201,host-1005,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v16,8,64,3,3,10.10.218.181,poweredOff,2020-09-04 00:00:00,VM for WEB workload
HQ-A-VM-01-06-1202,vm-1202,host-1005,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v16,4,16,1,2,10.10.84.100,poweredOn,2024-10-16 00:00:00,VM for WEB workload
HQ-A-VM-01-06-1203,vm-1203,host-1005,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v19,8,8,4,3,10.10.143.127,poweredOn,2019-12-02 00:00:00,VM for DB workload
HQ-A-VM-01-06-1204,vm-1204,host-1005,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v18,2,16,3,2,10.10.253.180,poweredOn,2024-08-10 00:00:00,VM for SVC workload
HQ-A-VM-01-06-1205,vm-1205,host-1005,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v15,8,32,3,3,10.10.6.241,poweredOff,2020-05-29 00:00:00,VM for DB workload
HQ-A-VM-01-07-1206,vm-1206,host-1006,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v18,4,8,1,3,10.10.82.205,poweredOn,2024-08-14 00:00:00,VM for DB workload
HQ-A-VM-01-07-1207,vm-1207,host-1006,domain-c1000,vc-26d8de60,RHEL 8.6,v15,2,8,4,3,10.10.5.146,poweredOn,2023-08-18 00:00:00,VM for APP workload
HQ-A-VM-01-07-1208,vm-1208,host-1006,domain-c1000,vc-26d8de60,Ubuntu 20.04 LTS,v16,4,4,4,2,10.10.115.144,poweredOn,2020-11-18 00:00:00,VM for WEB workload
HQ-A-VM-01-07-1209,vm-1209,host-1006,domain-c1000,vc-26d8de60,Ubuntu 20.04 LTS,v16,8,16,1,1,10.10.22.3,poweredOn,2019-02-17 00:00:00,VM for APP workload
HQ-A-VM-01-07-1210,vm-1210,host-1006,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v15,8,32,4,2,10.10.36.79,poweredOn,2021-01-02 00:00:00,VM for SVC workload
HQ-A-VM-01-07-1211,vm-1211,host-1006,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v18,4,16,1,4,10.10.89.140,poweredOn,2024-04-02 00:00:00,VM for DB workload
HQ-A-VM-01-07-1212,vm-1212,host-1006,domain-c1000,vc-26d8de60,Ubuntu 20.04 LTS,v18,8,4,2,3,10.10.112.216,poweredOn,2024-07-30 00:00:00,VM for WEB workload
HQ-A-VM-01-07-1213,vm-1213,host-1006,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v15,8,16,3,2,10.10.113.104,poweredOn,2022-01-02 00:00:00,VM for DB workload
HQ-A-VM-01-07-1214,vm-1214,host-1006,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v18,4,8,3,1,10.10.72.184,poweredOn,2020-04-24 00:00:00,VM for APP workload
HQ-A-VM-01-07-1215,vm-1215,host-1006,domain-c1000,vc-26d8de60,RHEL 8.6,v19,8,8,2,4,10.10.4.226,poweredOn,2024-06-11 00:00:00,VM for APP workload
HQ-A-VM-01-07-1216,vm-1216,host-1006,domain-c1000,vc-26d8de60,RHEL 8.6,v18,4,4,3,1,10.10.136.35,poweredOff,2023-07-18 00:00:00,VM for APP workload
HQ-A-VM-01-07-1217,vm-1217,host-1006,domain-c1000,vc-26d8de60,RHEL 8.6,v16,2,8,1,1,10.10.250.124,poweredOn,2019-09-04 00:00:00,VM for WEB workload
HQ-A-VM-01-07-1218,vm-1218,host-1006,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v15,4,32,2,1,10.10.225.227,poweredOn,2021-07-10 00:00:00,VM for DB workload
HQ-A-VM-01-07-1219,vm-1219,host-1006,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v15,8,32,2,1,10.10.19.129,poweredOn,2024-08-09 00:00:00,VM for INF workload
HQ-A-VM-01-07-1220,vm-1220,host-1006,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v19,4,32,2,2,10.10.107.16,poweredOff,2021-07-28 00:00:00,VM for DB workload
HQ-A-VM-01-07-1221,vm-1221,host-1006,domain-c1000,vc-26d8de60,Ubuntu 20.04 LTS,v19,4,16,4,3,10.10.113.130,poweredOn,2019-01-06 00:00:00,VM for WEB workload
HQ-A-VM-01-07-1222,vm-1222,host-1006,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v19,4,16,2,2,10.10.59.158,poweredOff,2022-10-30 00:00:00,VM for WEB workload
HQ-A-VM-01-07-1223,vm-1223,host-1006,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v14,8,8,1,2,10.10.12.67,poweredOn,2020-09-22 00:00:00,VM for DB workload
HQ-A-VM-01-07-1224,vm-1224,host-1006,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v14,16,32,1,1,10.10.95.119,poweredOff,2019-02-22 00:00:00,VM for INF workload
HQ-A-VM-01-07-1225,vm-1225,host-1006,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v14,8,16,4,2,10.10.117.249,poweredOn,2022-01-02 00:00:00,VM for WEB workload
HQ-A-VM-01-07-1226,vm-1226,host-1006,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v15,4,8,4,3,10.10.21.53,poweredOn,2024-08-12 00:00:00,VM for APP workload
HQ-A-VM-01-07-1227,vm-1227,host-1006,domain-c1000,vc-26d8de60,RHEL 8.6,v14,4,8,3,3,10.10.159.35,poweredOn,2020-07-15 00:00:00,VM for DB workload
HQ-A-VM-01-07-1228,vm-1228,host-1006,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v17,16,64,1,1,10.10.236.39,poweredOn,2022-09-29 00:00:00,VM for DB workload
HQ-A-VM-01-07-1229,vm-1229,host-1006,domain-c1000,vc-26d8de60,RHEL 8.6,v19,2,16,1,1,10.10.158.132,poweredOn,2020-08-20 00:00:00,VM for WEB workload
HQ-A-VM-01-07-1230,vm-1230,host-1006,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v16,8,16,4,2,10.10.47.53,poweredOn,2020-04-15 00:00:00,VM for WEB workload
HQ-A-VM-01-07-1231,vm-1231,host-1006,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v16,2,16,3,2,10.10.19.208,poweredOn,2021-07-20 00:00:00,VM for SVC workload
HQ-A-VM-01-07-1232,vm-1232,host-1006,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v18,16,64,4,4,10.10.159.54,poweredOn,2021-10-16 00:00:00,VM for APP workload
HQ-A-VM-01-07-1233,vm-1233,host-1006,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v15,8,8,3,2,10.10.177.70,poweredOff,2019-11-03 00:00:00,VM for DB workload
HQ-A-VM-01-07-1234,vm-1234,host-1006,domain-c1000,vc-26d8de60,Ubuntu 20.04 LTS,v19,2,8,4,3,10.10.134.113,poweredOn,2023-06-25 00:00:00,VM for DB workload
HQ-A-VM-01-07-1235,vm-1235,host-1006,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v16,16,64,4,4,10.10.104.123,poweredOn,2023-11-04 00:00:00,VM for WEB workload
HQ-A-VM-01-07-1236,vm-1236,host-1006,domain-c1000,vc-26d8de60,Ubuntu 20.04 LTS,v15,2,8,1,2,10.10.138.113,poweredOn,2021-01-15 00:00:00,VM for SVC workload
HQ-A-VM-01-07-1237,vm-1237,host-1006,domain-c1000,vc-26d8de60,RHEL 8.6,v15,8,4,4,3,10.10.9.67,poweredOn,2020-03-02 00:00:00,VM for DB workload
HQ-A-VM-01-07-1238,vm-1238,host-1006,domain-c1000,vc-26d8de60,Ubuntu 20.04 LTS,v17,8,8,2,4,10.10.171.192,poweredOn,2021-05-16 00:00:00,VM for DB workload
HQ-A-VM-01-07-1239,vm-1239,host-1006,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v14,8,16,1,2,10.10.95.132,poweredOn,2020-01-21 00:00:00,VM for SVC workload
HQ-A-VM-01-07-1240,vm-1240,host-1006,domain-c1000,vc-26d8de60,RHEL 8.6,v19,8,8,3,4,10.10.252.146,poweredOn,2020-07-08 00:00:00,VM for APP workload
HQ-A-VM-01-07-1241,vm-1241,host-1006,domain-c1000,vc-26d8de60,Ubuntu 20.04 LTS,v15,8,8,2,2,10.10.219.205,poweredOff,2019-04-15 00:00:00,VM for MON workload
HQ-A-VM-01-07-1242,vm-1242,host-1006,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v19,2,16,3,4,10.10.32.202,poweredOn,2022-07-27 00:00:00,VM for WEB workload
HQ-A-VM-01-07-1243,vm-1243,host-1006,domain-c1000,vc-26d8de60,RHEL 8.6,v18,4,8,3,3,10.10.170.165,poweredOff,2024-02-27 00:00:00,VM for DB workload
HQ-A-VM-01-07-1244,vm-1244,host-1006,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v17,16,64,2,4,10.10.81.237,poweredOn,2024-07-04 00:00:00,VM for MON workload
HQ-A-VM-01-08-1245,vm-1245,host-1007,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v16,4,32,4,4,10.10.174.123,poweredOn,2020-03-01 00:00:00,VM for INF workload
HQ-A-VM-01-08-1246,vm-1246,host-1007,domain-c1000,vc-26d8de60,Ubuntu 20.04 LTS,v17,8,8,2,1,10.10.10.2,poweredOn,2019-01-22 00:00:00,VM for SVC workload
HQ-A-VM-01-08-1247,vm-1247,host-1007,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v16,4,16,3,2,10.10.66.95,poweredOn,2023-10-15 00:00:00,VM for APP workload
HQ-A-VM-01-08-1248,vm-1248,host-1007,domain-c1000,vc-26d8de60,Ubuntu 20.04 LTS,v17,4,16,4,2,10.10.118.232,poweredOn,2022-09-16 00:00:00,VM for WEB workload
HQ-A-VM-01-08-1249,vm-1249,host-1007,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v18,4,8,4,3,10.10.58.113,poweredOn,2022-07-13 00:00:00,VM for APP workload
HQ-A-VM-01-08-1250,vm-1250,host-1007,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v15,2,8,4,1,10.10.42.156,poweredOn,2021-07-09 00:00:00,VM for WEB workload
HQ-A-VM-01-08-1251,vm-1251,host-1007,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v19,8,16,1,4,10.10.40.191,poweredOn,2019-05-21 00:00:00,VM for WEB workload
HQ-A-VM-01-08-1252,vm-1252,host-1007,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v18,2,32,3,3,10.10.65.5,poweredOn,2023-07-09 00:00:00,VM for DB workload
HQ-A-VM-01-08-1253,vm-1253,host-1007,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v14,8,16,1,4,10.10.56.84,poweredOn,2019-12-28 00:00:00,VM for WEB workload
HQ-A-VM-01-08-1254,vm-1254,host-1007,domain-c1000,vc-26d8de60,RHEL 8.6,v14,8,4,3,1,10.10.98.162,poweredOn,2024-11-02 00:00:00,VM for WEB workload
HQ-A-VM-01-08-1255,vm-1255,host-1007,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v14,2,8,2,3,10.10.252.241,poweredOff,2021-09-11 00:00:00,VM for DB workload
HQ-A-VM-01-08-1256,vm-1256,host-1007,domain-c1000,vc-26d8de60,RHEL 8.6,v16,8,16,1,1,10.10.74.95,poweredOn,2021-10-26 00:00:00,VM for DB workload
HQ-A-VM-01-08-1257,vm-1257,host-1007,domain-c1000,vc-26d8de60,RHEL 8.6,v19,8,8,1,2,10.10.120.198,poweredOn,2021-12-03 00:00:00,VM for INF workload
HQ-A-VM-01-08-1258,vm-1258,host-1007,domain-c1000,vc-26d8de60,Ubuntu 20.04 LTS,v17,8,8,2,2,10.10.155.182,poweredOn,2019-08-16 00:00:00,VM for APP workload
HQ-A-VM-01-08-1259,vm-1259,host-1007,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v16,8,32,1,1,10.10.87.160,poweredOff,2022-09-12 00:00:00,VM for APP workload
HQ-A-VM-01-08-1260,vm-1260,host-1007,domain-c1000,vc-26d8de60,RHEL 8.6,v17,4,4,2,3,10.10.8.171,poweredOn,2020-10-01 00:00:00,VM for SVC workload
HQ-A-VM-01-08-1261,vm-1261,host-1007,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v17,8,8,3,2,10.10.179.50,poweredOn,2024-03-25 00:00:00,VM for WEB workload
HQ-A-VM-01-08-1262,vm-1262,host-1007,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v14,8,32,3,2,10.10.193.48,poweredOn,2019-10-19 00:00:00,VM for WEB workload
HQ-A-VM-01-08-1263,vm-1263,host-1007,domain-c1000,vc-26d8de60,Ubuntu 20.04 LTS,v18,8,4,2,3,10.10.200.52,poweredOn,2019-08-06 00:00:00,VM for SVC workload
HQ-A-VM-01-08-1264,vm-1264,host-1007,domain-c1000,vc-26d8de60,Ubuntu 20.04 LTS,v16,8,4,1,4,10.10.92.75,poweredOn,2020-12-02 00:00:00,VM for APP workload
HQ-A-VM-01-08-1265,vm-1265,host-1007,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v16,16,32,3,4,10.10.116.198,poweredOn,2020-05-29 00:00:00,VM for DB workload
HQ-A-VM-01-08-1266,vm-1266,host-1007,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v18,4,64,2,1,10.10.69.94,poweredOn,2024-04-04 00:00:00,VM for APP workload
HQ-A-VM-01-08-1267,vm-1267,host-1007,domain-c1000,vc-26d8de60,Windows Server 2022 Standard,v15,8,32,3,1,10.10.174.3,poweredOn,2023-09-20 00:00:00,VM for WEB workload
HQ-A-VM-01-08-1268,vm-1268,host-1007,domain-c1000,vc-26d8de60,RHEL 8.6,v17,2,4,3,4,10.10.197.165,poweredOn,2023-06-24 00:00:00,VM for WEB workload
HQ-A-VM-01-08-1269,vm-1269,host-1007,domain-c1000,vc-26d8de60,Windows Server 2019 Standard,v15,4,8,1,3,10.10.102.153,poweredOn,2019-09-14 00:00:00,VM for WEB workload
HQ-A-VM-01-08-1270,vm-1270,host-1007,domain-c1000,vc-26d8de60,RHEL 8.6,v19,8,8,2,1,10.10.107.240,poweredOn,2019-09-04 00:00:00,VM for SVC workload
